id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
0,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
1,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
2,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
3,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
4,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
5,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
6,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
7,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
8,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
9,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
10,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
11,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
12,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
13,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
14,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
15,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
16,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
17,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
18,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
19,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
