id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
0,0.45127900177908453,-0.14208175413109747,0.0,0.0,0.0,-0.2091076442662285,0.9778926286200487
1,1.7272110688411058,-0.7862281749076273,0.0,0.0,0.0,-0.21573997221366834,0.9764508509849564
2,5.850868349283969,-2.673872072925679,0.0,0.0,0.0,-0.1714521103545166,0.9851924552365302
3,8.852350889039784,-2.9381053710792773,0.0,0.0,0.0,0.45590757069027105,0.8900271271075368
4,10.069328238620528,1.3263224795724602,0.0,0.0,0.0,0.6110996948543027,0.7915536387061701
5,10.949788484334738,6.694832490626363,0.0,0.0,0.0,0.659052685485373,0.7520967741949955
6,11.705918342916238,12.825944166790572,0.0,0.0,0.0,0.6792006159610597,0.7339526710068688
7,11.95923299028122,22.696806293623055,0.0,0.0,0.0,0.7091883602322666,0.7050190562751256
8,7.4850922251082,23.769102942751452,0.0,0.0,0.0,-0.9979698377623407,0.06368832637624701
9,-0.7562526898316657,22.17699918427155,0.0,0.0,0.0,-0.9934381925831958,0.11437026500377269
10,-9.812620680883743,19.22104429424068,0.0,0.0,0.0,-0.9380945277920523,0.34637935407094705
11,-7.546886583902812,13.219291400363051,0.0,0.0,0.0,-0.4805387649668797,0.8769734861237858
12,-4.297064049521706,8.082459379951013,0.0,0.0,0.0,-0.4742009875415042,0.8804166192290228
13,0.7890997484759019,0.8357100443066411,0.0,0.0,0.0,-0.4256624788387471,0.9048820111533068
14,4.878041442170735,-4.06238789647485,0.0,0.0,0.0,-0.42191206143685916,0.9066367588037119
15,8.71720707760121,-0.8383747269124023,0.0,0.0,0.0,0.3679797678487354,0.9298337972207672
16,14.287890067857573,5.1696547001230515,0.0,0.0,0.0,0.41017816614268787,0.9120054122755092
