id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
0,-96.480354309082,19.3190822601318,1.0501903295517,0,0,0.258977521583683,0.964703491765454
1,-87.3880920410156,25.1554565429687,1.34089112281799,0,0,0.280053816552081,0.958616174374965
2,-76.3554916381836,32.6906776428223,1.90101897716522,0,0,0.27358238522584,0.960235843509901
3,-67.6016387939453,38.4104461669922,2.33990073204041,0,0,0.229588073167907,0.971695521240045
4,-53.3196907043457,47.5916442871094,3.06395387649536,0,0,0.27911778247428,0.958474305226375
5,-42.6424217224121,53.9361305236816,3.6958601474762,0,0,0.259586643637606,0.964071930355399
6,-31.6595516204834,58.8708915710449,4.16629219055176,0,0,0.153337890421427,0.986822763429123
7,-17.6850051879883,63.0541725158691,4.62257432937622,0,0,0.149025503120313,0.986998739862072
8,-4.41481924057007,66.31005859375,5.10962963104248,0,0,0.0867869105207619,0.994387875071384
9,7.42527055740356,67.9339370727539,5.47675132751465,0,0,-0.0029843019134121,0.998603889319549
10,14.672492980957,67.1045989990234,5.54902029037476,0,0,-0.170231480346361,0.983902083435493
11,25.7089385986328,60.2917175292969,5.46955966949463,0,0,-0.363079383776368,0.928699128309514
12,30.4235877990723,49.4387168884277,4.96887397766113,0,0,-0.657891275536912,0.751461889150858
13,32.854118347168,37.2524452209473,4.36643314361572,0,0,-0.638377172226354,0.768935699247769
14,36.818187713623,21.4641628265381,3.56352567672729,0,0,-0.623468234668111,0.781843629847319
15,39.6462707519531,6.89643669128418,2.80237674713135,0,0,-0.690303099176694,0.72329417373317
16,27.1616401672363,4.29746723175049,1.58259284496307,0,0,0.996925829246251,-0.0487498816221309
17,17.635368347168,3.50434947013855,0.805441796779633,0,0,0.999747885275166,-0.00516861879896753
18,5.91858005523682,1.69111704826355,-0.0565183721482754,0,0,0.996481158147784,-0.0794925736173614
19,-4.81862258911133,-0.143116340041161,-0.169102773070335,0,0,0.999431567759105,-0.0325517691253414
20,-14.9594373703003,-0.869579076766968,-0.49717378616333,0,0,0.999524666646888,-0.0306610203665928
21,-30.8764343261719,-2.29491591453552,-0.711561679840088,0,0,0.999914538188693,0.00231726236276399
22,-43.0305976867676,-3.50199627876282,-0.837012469768524,0,0,0.997188609668637,-0.0726483614603596
23,-61.7516212463379,-3.27000999450684,-0.724930942058563,0,0,0.997906661962372,0.0584398335617799
24,-72.8075180053711,-1.44186997413635,-0.556714713573456,0,0,0.99381904422176,0.107281000594759
25,-88.7636184692383,0.948457419872284,-0.134525522589684,0,0,0.989914144468195,0.137081250345841
26,-105.833450317383,6.39733839035034,0.385052084922791,0,0,0.937435100216378,0.344573445927574
27,-102.900062561035,14.9245233535767,0.807815730571747,0,0,0.286740230735573,0.957035531793475
