id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
44,35.5363235473633,30.2286186218262,0,0,0,-0.593920480576772,0.804422172765212
45,36.6637001037598,26.2990627288818,0,0,0,-0.620183156321033,0.784281979322598
46,37.5060615539551,22.3660011291504,0,0,0,-0.65560991654804,0.754929979042597
47,38.1409187316895,18.4075012207031,0,0,0,-0.656507658165891,0.754285756389234
48,38.7885246276855,14.4367446899414,0,0,0,-0.670788001318306,0.741644658284968
49,39.5053482055664,10.4213905334473,0,0,0,-0.675322490065574,0.73723982216173
50,40.1759452819824,6.00924348831177,0,0,0,-0.668306195209769,0.743700495542968
51,36.3183059692383,4.78356838226318,0,0,0,0.998487334283776,-0.0518713501211425
52,32.2993850708008,4.17872285842896,0,0,0,0.990460770588844,-0.12958304238251
53,28.3557567596436,3.5172815322876,0,0,0,0.99639189502987,-0.065193054438664
54,24.4140300750732,3.0688796043396,0,0,0,0.997772529953194,-0.0319787865049448
55,20.4461975097656,2.6450617313385,0,0,0,0.998781199093287,-0.0389289963076849
56,16.4392261505127,2.05458354949951,0,0,0,0.998797737050195,-0.040722513112372
57,12.3987150192261,1.56747984886169,0,0,0,0.997720385038103,-0.065300794248229
58,8.41260719299316,1.00058436393738,0,0,0,0.998974482883442,-0.0419954479612175
59,4.36034250259399,0.441505789756775,0,0,0,0.999669653747234,-0.0235369873461064
60,0.334542363882065,0.184128895401955,0,0,0,0.999493910458932,-0.0267659172917885
61,-3.74981713294983,-0.0915616676211357,0,0,0,0.999800185267749,-0.0182597326257446
62,-7.81954479217529,-0.424891769886017,0,0,0,0.999948179869285,-0.00406449954455191
63,-11.8481016159058,-0.664925992488861,0,0,0,0.997851298480205,-0.0653095533895374
64,-15.8115396499634,-1.39485359191895,0,0,0,0.995559182431122,-0.0938587204967108
65,-19.8169593811035,-1.91862845420837,0,0,0,0.998623757756839,-0.0509379734408502
66,-23.7934970855713,-2.35308718681335,0,0,0,0.999093792508501,-0.0405845773670782
67,-27.8650932312012,-2.77321410179138,0,0,0,0.99868565103823,-0.0496044544040895
68,-31.8860740661621,-3.22679781913757,0,0,0,0.998991465126844,-0.0436906561972432
69,-35.9505462646484,-3.63861107826233,0,0,0,0.997040653815114,-0.0758365020899853
70,-40.0097961425781,-4.11227703094482,0,0,0,0.999813047457197,0.0038137500569912
71,-44.1151466369629,-4.26995658874512,0,0,0,0.999645162748979,-0.0140555125669088
72,-48.1364898681641,-4.36568355560303,0,0,0,0.999762499441377,-0.0158680962316537
73,-52.2536392211914,-4.32666301727295,0,0,0,0.999101272191011,0.0344866641679531
74,-56.3239212036133,-4.16957855224609,0,0,0,0.999206511278637,0.0274859005986004
75,-60.3907279968262,-3.74798321723938,0,0,0,0.996994979657798,0.0729028559505578
76,-64.3926849365234,-3.43467378616333,0,0,0,0.997742548640181,0.0611488221673301
77,-68.451904296875,-2.89366817474365,0,0,0,0.995093318214942,0.0950833330290113
78,-72.4659271240234,-2.2415030002594,0,0,0,0.996149607569495,0.083368286294495
79,-76.4262161254883,-1.57594013214111,0,0,0,0.994475609900294,0.101108281818796
80,-80.4299468994141,-1.28143334388733,0,0,0,0.998387899942809,0.0475019019160713
81,-84.4554214477539,-0.734498500823975,0,0,0,0.993134332172487,0.112124934735871
82,-88.3781585693359,0.200546458363533,0,0,0,0.994023126879528,0.103171763038483
83,-92.3613891601562,0.906050622463226,0,0,0,0.993582653254239,0.106653713868116
84,-96.2994918823242,1.88471329212189,0,0,0,0.986097629922104,0.162184251972421
85,-100.141632080078,3.06629824638367,0,0,0,0.983157699499501,0.178284415725766
86,-103.946792602539,4.3463978767395,0,0,0,0.979714411194046,0.195089818899026
87,-106.208625793457,5.38465118408203,0,0,0,0.965097826349986,0.257565252215749
88,-106.748161315918,9.36587238311768,0,0,0,0.59226298558014,0.804106493330879
89,-104.851142883301,12.9556999206543,0,0,0,0.417934384588482,0.90724618190415
90,-102.902359008789,14.9228572845459,0,0,0,0.289732864315898,0.956074107579751
