id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
0,6.865413627387694,-1.4141925316392703,0.1897993684713486,2.093569175268792e-06,5.416895192769057e-07,-0.9689276807588572,0.2473441922798793
1,6.712217241746808,-1.560595427520424,0.1898000465710015,6.998570356999237e-08,1.5336387772064594e-07,-0.9373713146448779,0.348331764961086
2,6.326593539195736,-2.069435760252121,0.18980204874051854,1.9237182108665834e-06,8.373126904890302e-06,-0.91622918885608,0.40065455621310475
3,6.072298516648304,-2.2818556530270193,0.18979998935230744,-9.2580666220624e-09,-4.6292516337540744e-08,-0.9369628647945102,0.3494289484230839
4,5.1696434251318015,-2.932498687534992,0.18980009011420199,1.94045447976267e-07,1.51818395965432e-07,-0.9659285421276484,0.2588089092421181
5,4.763444523655358,-2.9981807483563037,0.1898000145045622,2.7042748741917335e-08,3.201282617255572e-07,-0.9993014316507566,0.037371763413640874
6,4.437999896861672,-2.888514942455698,0.18980078134803224,1.3123025209382446e-06,-2.6578163468531583e-06,-0.9844760471570353,-0.17551898064104737
7,4.153874733052466,-2.608455117373192,0.18980007914893315,1.9426698379151194e-07,-7.825297720117072e-08,-0.9129957323765109,-0.40796910748515575
8,3.7324887229669477,-1.8668971943684483,0.18979999115968715,-9.335325026003021e-09,2.3435239561170608e-08,-0.8673771738848556,-0.4976513219348667
9,3.490263648032995,-1.4524358338297458,0.1897988381002478,-1.7059201005201548e-06,2.862744158258611e-06,-0.8673440121187277,-0.4977091164833964
10,3.2316732883815873,-1.0127165875498636,0.1897999963366987,-3.4163901239257624e-08,-4.603301651350231e-08,-0.8685468753900077,-0.4956070270388134
11,2.970321458103899,-0.6026854515601541,0.1898000316953935,1.9687624702680035e-07,1.9576169066680717e-07,-0.8833629686257086,-0.4686895194696573
12,2.6432284955166687,-0.24978975691171623,0.18980002572429389,1.511585900741075e-07,1.8452660641452625e-07,-0.9233626403270268,-0.3839289445304235
13,2.288134324678913,0.004793297384587569,0.18979998389897618,-2.4471671331296708e-08,5.1043023052331284e-08,-0.9583794140921436,-0.2854976333428985
14,1.934278798141095,0.12846739775198943,0.1897995199235414,-9.105572664531588e-07,1.925519231917285e-06,-0.9878866234954322,-0.1551773795185924
15,1.5109597084935515,0.15438649244186828,0.18980007737438445,1.9748151588114843e-07,1.1233528279195668e-07,-0.9999531081589097,-0.00968408401887093
16,1.0674735478541237,0.13507450433044751,0.18979819292343597,-1.4811121867540353e-06,-4.652057104738704e-06,-0.999991199784325,0.004195274731266113
17,0.6094942325369566,0.20127079544153412,0.1897963594881426,2.6457633814240867e-06,-5.744869764186359e-06,-0.9952865741795476,-0.09697749851350199
18,0.18901806060319043,0.3864325008317352,0.18980208727841508,3.3990415754629074e-06,-8.37283505328224e-06,-0.9734599806438965,-0.2288573048935228
19,-0.22443854921228035,0.6434727906363513,0.1897986658977476,-4.37641701211054e-06,-3.5821500305686657e-06,-0.967668573896298,-0.2522251594538501
20,-0.6442322204896463,0.7472623019465129,0.18980004321683772,1.073547882665746e-07,-2.8880319255277126e-08,-0.9960148174952399,-0.08918791022280899
21,-1.1853271816307527,0.6388836113287902,0.18980004756666743,8.983279223549734e-08,2.100501459780935e-07,-0.9879795571363722,0.15458458746125273
22,-1.6672268228880056,0.258214439363766,0.1897993831162472,-2.2865428853584123e-06,1.6213799334426128e-06,-0.9312877272379277,0.364284461771509
23,-2.004260936635844,-0.07923071078638241,0.18979944769821194,-2.0765818323370097e-06,1.444693319854694e-06,-0.9263349182937127,0.37670096780255485
24,-2.426057634281038,-0.38984657169336,0.1898000467049853,1.8189062323008605e-07,-1.9749402220374542e-07,-0.9588948685835105,0.283761574220577
25,-2.918161510671716,-0.5484771743031424,0.18980217201493815,4.8111264704875785e-06,4.544714649243239e-06,-0.9936070796868685,0.11289362759842347
26,-3.3410870254164418,-0.5717013872163643,0.1897991580975611,-2.2160659524329325e-06,3.961639166687602e-06,-0.9996024037770532,0.028196353355204193
27,-3.7205703905670657,-0.5402183684569648,0.1898005313833939,1.2751426428172851e-06,-1.060400546916429e-06,-0.9986198467386059,-0.0525204883546673
28,-4.332009232614369,-0.34677039296319123,0.1898000146191545,6.336122216146684e-08,1.263024744256786e-07,-0.9814642336344425,-0.1916453967522745
29,-4.7605672737033276,-0.059036380204668566,0.18979996973341595,-4.6402490599627345e-06,-1.4509480266579272e-06,-0.9469907729629129,-0.32126075997461556
30,-5.00239258938977,0.29564330790196097,0.1897988771978573,-2.4124134252512544e-06,1.4356119771917011e-06,-0.8692140564218729,-0.49443596563230746
31,-5.143366631237408,0.7526096227760751,0.18979966371678986,1.003506168613164e-07,1.5594753622567599e-06,-0.8084210037800809,-0.5886046896217908
32,-5.31314645373636,1.2330588162153924,0.18980001847830713,9.063978723402058e-08,4.488777358638734e-08,-0.8184463588872961,-0.5745829423365416
33,-5.481330130234744,1.6717148218897988,0.18979999335940284,4.878972553666254e-08,9.680108248998384e-08,-0.8253351730964791,-0.5646431191910454
34,-5.696469321000145,2.166235215763654,0.18979998037806017,-3.3511398258562825e-08,3.4035887873183225e-08,-0.8429991294861273,-0.5379149260669658
35,-5.922002374709166,2.5280365134718967,0.18979905262412922,-5.188319893730527e-07,4.05838962145245e-06,-0.8826655336901543,-0.47000165491063484
